,Day,Hour,Slot,wind0,wind1,wind2
106,1,18,5,61.04164063,0.15116375,24.74284417
107,1,18,6,62.44940625,0,25.892595
108,1,19,1,62.1263125,0.011792917,25.35509938
109,1,19,2,53.99292188,0.1093525,20.98553063
110,1,19,3,49.52565625,0.259980208,14.37575229
111,1,19,4,61.22296875,0.0578925,24.99161312
112,1,19,5,84.81540625,0.550514792,25.70182917
113,1,19,6,82.44825,0.648074375,28.08124625
114,1,20,1,80.82289063,0.96165875,18.94124271
115,1,20,2,75.93032813,0.82014375,14.5549175
116,1,20,3,77.6875625,0.308223958,8.764916667
117,1,20,4,65.49571875,0.24121875,7.393465
118,1,20,5,77.96120313,1.102637708,4.811681458
119,1,20,6,102.38775,2.637325,2.28145625
120,1,21,1,84.109875,3.697615417,1.805830625
121,1,21,2,73.60603125,6.093185625,0.20881125
122,1,21,3,88.53428125,9.276201042,0.522028125
123,1,21,4,115.7104219,12.0738025,0.607099375
124,1,21,5,124.9185938,15.8818425,0.019334375
125,1,21,6,111.9223125,18.12196063,0.181743125
126,1,22,1,115.5192031,14.82530438,2.305946458
127,1,22,2,127.7275313,10.18425562,4.868395625
128,1,22,3,103.8416719,6.456621875,1.70915875
129,1,22,4,57.67223438,9.232245625,0.08507125
130,1,22,5,57.10517188,7.359852083,0.006444792
131,1,22,6,64.93195313,2.249766875,0
132,1,23,1,86.19020313,1.258625833,1.402386667
133,1,23,2,103.2482344,2.201523125,4.334766875
134,1,23,3,115.2191875,0.978276042,23.08008792
135,1,23,4,128.9440781,0.06754125,49.9136225
136,1,23,5,112.9476406,0.025193958,45.15478833
137,1,23,6,106.1362969,0.06110875,28.49500187
138,1,24,1,133.9520312,0.312512292,10.64679583
139,1,24,2,120.2798906,0,8.3679175
140,1,24,3,117.2401719,0.0321625,11.47817396
141,1,24,4,120.2601094,0,16.673965
142,1,24,5,107.4055938,0.033234583,25.26745021
143,1,24,6,102.1899375,0,36.472365
144,2,1,1,43.11982813,8.284523958,47.50842625
145,2,1,2,43.41984375,7.52924125,48.02272063
146,2,1,3,41.81096875,6.428747708,46.42570125
147,2,1,4,39.35479688,4.938551875,46.34449688
148,2,1,5,34.4853125,4.267427708,46.46694792
149,2,1,6,30.52246875,4.687684375,50.021895
150,2,2,1,30.06420313,4.545097292,49.87882063
151,2,2,2,30.55214063,3.989758125,48.41714187
152,2,2,3,28.29378125,2.746141458,51.75554396
153,2,2,4,26.53654688,2.04231875,46.55330813
154,2,2,5,27.983875,2.745069375,47.20036521
155,2,2,6,27.92123438,3.423698125,46.4025
156,2,3,1,28.8146875,3.440315417,45.26306083
157,2,3,2,30.80929688,3.594159375,42.10640188
158,2,3,3,33.86879688,4.1489625,39.83139042
159,2,3,4,33.63801563,3.81768875,38.78088938
160,2,3,5,35.51064063,4.578331875,37.41330458
161,2,3,6,35.22051563,5.37435375,36.11274563
162,2,4,1,33.20282812,6.104978542,36.41178396
163,2,4,2,29.99826563,6.7090975,35.67578875
164,2,4,3,27.58825,5.991337708,34.84054375
165,2,4,4,28.21795313,4.82115875,31.86305
166,2,4,5,31.3994375,4.801325208,31.86949479
167,2,4,6,32.65884375,4.703765625,32.9921775
168,2,5,1,31.42251563,4.849568958,33.46006938
169,2,5,2,33.49954688,5.375961875,36.93639
170,2,5,3,36.43046875,5.118661875,34.87405667
171,2,5,4,38.75146875,4.49310125,32.77949938
172,2,5,5,39.90867187,3.714232708,28.67287813
173,2,5,6,43.60776563,3.822513125,27.55535125
174,2,6,1,48.43109375,4.031569375,27.47156896
175,2,6,2,48.58275,4.645873125,27.58241937
176,2,6,3,47.38928125,3.847171042,28.64838792
177,2,6,4,46.89145313,3.513753125,31.11287625
178,2,6,5,48.84979688,3.209281458,31.62588167
179,2,6,6,47.33653125,2.65340625,30.85379563
180,2,7,1,46.61121875,2.581040625,28.76697208
181,2,7,2,46.34746875,3.512145,27.04492375
182,2,7,3,51.27959375,4.916038125,27.191865
183,2,7,4,55.41717188,5.2038925,26.696905
184,2,7,5,55.14682813,3.854139583,24.92200938
185,2,7,6,49.02782813,4.0975025,21.52302625
186,2,8,1,46.1694375,4.103398958,18.41663667
187,2,8,2,45.08146875,3.491239375,17.62908313
188,2,8,3,38.43826563,2.174185,17.33133375
189,2,8,4,32.98523438,1.994075,16.43035188
190,2,8,5,25.54089063,2.443277917,13.77123083
191,2,8,6,15.6271875,2.02945375,9.841196875
192,2,9,1,9.574125,1.949583542,7.94256125
193,2,9,2,5.449734375,1.989250625,6.229535625
194,2,9,3,5.45303125,2.3607275,5.368511458
195,2,9,4,7.02234375,3.973676875,5.94725375
196,2,9,5,10.06865625,4.589052708,7.109894167
197,2,9,6,12.66989062,5.067201875,8.630865
198,2,10,1,14.427125,6.716602083,9.5125125
199,2,10,2,16.04259375,8.434615625,8.97888375
200,2,10,3,19.11528125,9.380193125,10.13765729
201,2,10,4,26.88271875,10.21641813,12.45520438
202,2,10,5,30.14332812,9.792409167,13.94781813
203,2,10,6,32.37201563,11.745745,15.69177875
204,2,11,1,32.85335938,11.94836875,14.570385
205,2,11,2,33.1929375,12.06897813,15.3592275
206,2,11,3,29.02239063,12.96255958,17.51307688
207,2,11,4,25.54748438,12.74760687,17.22306125
208,2,11,5,22.23742188,12.21049313,18.29289667
209,2,11,6,24.16279688,13.701225,18.8239475
210,2,12,1,25.56067188,12.4597525,20.72258313
211,2,12,2,31.59065625,13.41658688,21.46889
212,2,12,3,26.42115625,16.21579646,21.77437313
213,2,12,4,25.16175,16.43664563,22.79136125
214,2,12,5,25.99915625,16.41252375,24.70804229
215,2,12,6,21.38353125,14.57926125,25.57551125
216,2,13,1,23.40121875,13.91564167,26.19292229
217,2,13,2,21.03735937,14.3637725,27.2382675
218,2,13,3,16.24040625,13.37102333,24.72866563
219,2,13,4,15.18210938,15.21125438,24.30717625
220,2,13,5,18.3965625,12.82426083,24.42962729
221,2,13,6,19.1086875,10.23893188,23.81221625
222,2,14,1,15.47223437,13.53880437,26.10011729
223,2,14,2,19.76146875,19.155985,25.59097875
224,2,14,3,18.34710938,20.04045375,26.83224563
225,2,14,4,14.72714063,20.24790188,28.81981937
226,2,14,5,22.91657812,15.30881396,27.73193854
227,2,14,6,22.63964063,14.14667563,27.60175375
228,2,15,1,20.91207812,15.03704083,28.03097687
229,2,15,2,22.62975,12.13973563,28.06191188
230,2,15,3,16.7085625,10.27967104,27.27822521
231,2,15,4,38.02945313,11.23596938,25.4749725
232,2,15,5,74.20276563,19.49583542,24.58945813
233,2,15,6,55.1105625,24.3212825,24.17183563
234,2,16,1,32.62917188,24.74957979,22.98083813
235,2,16,2,27.52560938,25.15429125,26.45329187
236,2,16,3,25.451875,21.03320292,26.90442729
237,2,16,4,29.21690625,20.236645,28.0425775
238,2,16,5,38.13825,13.30026583,26.07433812
239,2,16,6,48.61242188,5.12348625,21.66223375
240,2,17,1,48.3321875,4.793284583,20.77027458
241,2,17,2,47.68270313,2.864070625,20.81152125
242,2,17,3,61.97465625,1.496628333,23.94111208
243,2,17,4,71.10370313,1.764113125,25.54070938
244,2,17,5,64.33851563,0.449202917,24.21308229
245,2,17,6,65.41659375,0.04824375,24.39998125
246,2,18,1,64.66490625,0.033770625,25.58582292
247,2,18,2,68.3244375,0.00321625,24.82147063
248,2,18,3,67.41120313,0.734377083,27.15190729
249,2,18,4,63.58682813,0.631993125,26.89411562
250,2,18,5,61.04164063,0.15116375,24.74284417
251,2,18,6,62.44940625,0,25.892595
252,2,19,1,62.1263125,0.011792917,25.35509938
253,2,19,2,53.99292188,0.1093525,20.98553063
254,2,19,3,49.52565625,0.259980208,14.37575229
255,2,19,4,61.22296875,0.0578925,24.99161312
256,2,19,5,84.81540625,0.550514792,25.70182917
257,2,19,6,82.44825,0.648074375,28.08124625
258,2,20,1,80.82289063,0.96165875,18.94124271
259,2,20,2,75.93032813,0.82014375,14.5549175
260,2,20,3,77.6875625,0.308223958,8.764916667
261,2,20,4,65.49571875,0.24121875,7.393465
262,2,20,5,77.96120313,1.102637708,4.811681458
263,2,20,6,102.38775,2.637325,2.28145625
264,2,21,1,84.109875,3.697615417,1.805830625
265,2,21,2,73.60603125,6.093185625,0.20881125
266,2,21,3,88.53428125,9.276201042,0.522028125
267,2,21,4,115.7104219,12.0738025,0.607099375
268,2,21,5,124.9185938,15.8818425,0.019334375
269,2,21,6,111.9223125,18.12196063,0.181743125
270,2,22,1,115.5192031,14.82530438,2.305946458
271,2,22,2,127.7275313,10.18425562,4.868395625
272,2,22,3,103.8416719,6.456621875,1.70915875
273,2,22,4,57.67223438,9.232245625,0.08507125
274,2,22,5,57.10517188,7.359852083,0.006444792
275,2,22,6,64.93195313,2.249766875,0
276,2,23,1,86.19020313,1.258625833,1.402386667
277,2,23,2,103.2482344,2.201523125,4.334766875
278,2,23,3,115.2191875,0.978276042,23.08008792
279,2,23,4,128.9440781,0.06754125,49.9136225
280,2,23,5,112.9476406,0.025193958,45.15478833
281,2,23,6,106.1362969,0.06110875,28.49500187
282,2,24,1,133.9520312,0.312512292,10.64679583
283,2,24,2,120.2798906,0,8.3679175
284,2,24,3,117.2401719,0.0321625,11.47817396
285,2,24,4,120.2601094,0,16.673965
286,2,24,5,107.4055938,0.033234583,25.26745021
287,2,24,6,102.1899375,0,36.472365
